792;23,22195295978989
796;23,561795440299342
800;23,886095241489105
804;24,20413900849987
808;24,518145854183093
812;24,829170797203695
816;25,137833547655752
820;25,444542186523428
824;25,749585743216876
828;26,053179600339224
832;26,35549040792747
836;26,65665090125163
840;26,95676926759729
844;27,255935357566038
848;27,554224966205812
852;27,851702879409128
856;28,148425100559084
860;28,444440515604455
864;28,7397921629734
868;29,034518218891055
872;29,328652773524816
876;29,62222645061301
880;29,915266908096637
884;30,207799246981068
888;30,49984634851026
892;30,791429154687247
896;31,08256690354576
900;31,373277327931635
904;31,663576824595435
908;31,953480598932128
912;32,243002789594
916;32,532156576352804
920;32,82095427393043
924;33,109407414004764
928;33,397526817193786
932;33,68532265650146
936;33,97280451345291
940;34,25998142794081
944;34,546861942638614
948;34,833454142699786
952;35,119765691351624
956;35,40580386190007
960;35,69157556658607
964;35,97708738267074
968;36,26234557607376
972;36,547356122844775
976;36,83212472871013
980;37,1166568469057
984;37,40095769447919
988;37,685032267222404
992;37,968885353374255
996;38,25252154621829
1000;38,53594525568371
1004;38,81916071904648
1008;39,1021720108159
1012;39,38498305188258
1016;39,667597617995426
1020;39,950019347627986
1024;40,232251749287954
1028;40,51429820831838
1032;40,79616199323363
1036;41,07784626162952
1040;41,359354065702355
1044;41,64068835740905
1048;41,921851993296556
1052;42,20284773902704
1056;42,483678273622054
1060;42,76434619344728
1064;43,044854015957355
1068;43,32520418321844
1072;43,605399065224844
1076;43,88544096302445
1080;44,16533211166656
1084;44,44507468298447
1088;44,72467078822433
1092;45,00412248053061
1096;45,28343175729787
1100;45,56260056239759
1104;45,841630788288455
1108;46,12052427801733
1112;46,399282827118064
1116;46,6779081854146
1120;46,95640205873415
1124;47,2347661105361
1128;47,51300196346179
1132;47,791111200809674
1136;48,06909536794068
1140;48,34695597361741
1144;48,62469449128136
1148;48,90231236027149
1152;49,17981098698762
1156;49,45719174600157
1160;49,73445598111914
1164;50,01160500639532
1168;50,28864010710572
1172;50,565562540676
1176;50,84237353757203
1180;51,11907430215256
